13.799999999999999,8.8,-1,6.9,-0.7999999999999994,0.7999999999999994,6.100000000000001,
12.200000000000001,0.7999999999999998,2.9999999999999996,0.30000000000000027,3.6000000000000005,3.6999999999999997,4.5,
3.599999999999998,16.1,3.199999999999999,6.799999999999999,9.3,7.300000000000001,-2.6999999999999993,
5.1000000000000005,-2.700000000000001,0.3000000000000016,7.700000000000001,0.20000000000000062,3,4.800000000000001,
1.3000000000000005,8.599999999999998,-1.9999999999999991,0.4000000000000008,11.8,2.899999999999998,-3.7,
10.500000000000002,7.699999999999999,0.2999999999999994,4.6,10.899999999999999,1.4000000000000008,1.2000000000000002,
2.1999999999999997,2.8000000000000003,-1.9999999999999996,9.600000000000001,8.2,-0.2000000000000005,3.5000000000000004,

3.0999999999999983,4.200000000000001,-8.9,-11.6,-8.8,-10.4,2.799999999999999,
0.9000000000000001,3.0999999999999996,-6,-8.100000000000001,-4.4,-6.5,-2.8000000000000007,
-1.8000000000000007,-6.799999999999999,0.9999999999999996,-4.8999999999999995,-7.1000000000000005,-4.5,-6.200000000000001,
-4.800000000000001,2.1999999999999997,-7.3999999999999995,-6,-0.19999999999999973,-5,-2.9999999999999996,
-2.6999999999999997,-10.9,-3.6000000000000005,-6.6,-7.899999999999999,-1.8999999999999997,-8.200000000000001,
-5.5,-2.3000000000000003,-5.1000000000000005,-12.9,-1.7999999999999996,3.3999999999999995,-9,
-0.899999999999999,-1.5999999999999994,-10.5,-6,6.4,-5.999999999999999,-10.6,

